burst_id,anchor_ts,minute_offset,cum_pct_abs,cum_pct_signed,series
2,2026-02-03T18:45:00+00:00,-175,0.5101,-0.5101,shifted_+24h
2,2026-02-03T18:45:00+00:00,-170,0.7325,-0.7325,shifted_+24h
2,2026-02-03T18:45:00+00:00,-165,0.8044,-0.8044,shifted_+24h
2,2026-02-03T18:45:00+00:00,-160,0.7063,-0.7063,shifted_+24h
2,2026-02-03T18:45:00+00:00,-155,0.6082,-0.6082,shifted_+24h
2,2026-02-03T18:45:00+00:00,-150,0.6148,-0.6148,shifted_+24h
2,2026-02-03T18:45:00+00:00,-145,0.484,-0.484,shifted_+24h
2,2026-02-03T18:45:00+00:00,-140,0.484,-0.484,shifted_+24h
2,2026-02-03T18:45:00+00:00,-135,0.4578,-0.4578,shifted_+24h
2,2026-02-03T18:45:00+00:00,-130,0.5036,-0.5036,shifted_+24h
2,2026-02-03T18:45:00+00:00,-125,0.7456,-0.7456,shifted_+24h
2,2026-02-03T18:45:00+00:00,-120,0.6933,-0.6933,shifted_+24h
2,2026-02-03T18:45:00+00:00,-115,0.8371,-0.8371,shifted_+24h
2,2026-02-03T18:45:00+00:00,-110,0.8241,-0.8241,shifted_+24h
2,2026-02-03T18:45:00+00:00,-105,0.8895,-0.8895,shifted_+24h
2,2026-02-03T18:45:00+00:00,-100,0.9156,-0.9156,shifted_+24h
2,2026-02-03T18:45:00+00:00,-95,0.4186,0.4186,shifted_+24h
2,2026-02-03T18:45:00+00:00,-90,0.2224,0.2224,shifted_+24h
2,2026-02-03T18:45:00+00:00,-85,0.3401,-0.3401,shifted_+24h
2,2026-02-03T18:45:00+00:00,-80,0.1177,-0.1177,shifted_+24h
2,2026-02-03T18:45:00+00:00,-75,0.1635,0.1635,shifted_+24h
2,2026-02-03T18:45:00+00:00,-70,0.0131,0.0131,shifted_+24h
2,2026-02-03T18:45:00+00:00,-65,0.242,-0.242,shifted_+24h
2,2026-02-03T18:45:00+00:00,-60,0.1962,-0.1962,shifted_+24h
2,2026-02-03T18:45:00+00:00,-55,0.0916,0.0916,shifted_+24h
2,2026-02-03T18:45:00+00:00,-50,0.0916,-0.0916,shifted_+24h
2,2026-02-03T18:45:00+00:00,-45,0.0719,-0.0719,shifted_+24h
2,2026-02-03T18:45:00+00:00,-40,0.3793,-0.3793,shifted_+24h
2,2026-02-03T18:45:00+00:00,-35,0.1831,-0.1831,shifted_+24h
2,2026-02-03T18:45:00+00:00,-30,0.1831,-0.1831,shifted_+24h
2,2026-02-03T18:45:00+00:00,-25,0.3139,-0.3139,shifted_+24h
2,2026-02-03T18:45:00+00:00,-20,0.484,-0.484,shifted_+24h
2,2026-02-03T18:45:00+00:00,-15,0.3008,-0.3008,shifted_+24h
2,2026-02-03T18:45:00+00:00,-10,0.0131,0.0131,shifted_+24h
2,2026-02-03T18:45:00+00:00,-5,0.1177,0.1177,shifted_+24h
2,2026-02-03T18:45:00+00:00,0,0.0,0.0,shifted_+24h
2,2026-02-03T18:45:00+00:00,5,0.0785,-0.0785,shifted_+24h
2,2026-02-03T18:45:00+00:00,10,0.1962,-0.1962,shifted_+24h
2,2026-02-03T18:45:00+00:00,15,0.5363,-0.5363,shifted_+24h
2,2026-02-03T18:45:00+00:00,20,0.7194,-0.7194,shifted_+24h
2,2026-02-03T18:45:00+00:00,25,0.2093,-0.2093,shifted_+24h
2,2026-02-03T18:45:00+00:00,30,0.0523,-0.0523,shifted_+24h
2,2026-02-03T18:45:00+00:00,35,0.0785,0.0785,shifted_+24h
2,2026-02-03T18:45:00+00:00,40,0.0523,-0.0523,shifted_+24h
2,2026-02-03T18:45:00+00:00,45,0.1256,0.1256,shifted_+24h
2,2026-02-03T18:45:00+00:00,50,0.3532,0.3532,shifted_+24h
2,2026-02-03T18:45:00+00:00,55,0.3924,0.3924,shifted_+24h
2,2026-02-03T18:45:00+00:00,60,0.2616,0.2616,shifted_+24h
2,2026-02-03T18:45:00+00:00,65,0.2093,0.2093,shifted_+24h
2,2026-02-03T18:45:00+00:00,70,0.4186,0.4186,shifted_+24h
2,2026-02-03T18:45:00+00:00,75,0.5494,0.5494,shifted_+24h
2,2026-02-03T18:45:00+00:00,80,0.5101,0.5101,shifted_+24h
2,2026-02-03T18:45:00+00:00,85,0.6148,0.6148,shifted_+24h
2,2026-02-03T18:45:00+00:00,90,0.7718,0.7718,shifted_+24h
2,2026-02-03T18:45:00+00:00,95,1.0464,1.0464,shifted_+24h
2,2026-02-03T18:45:00+00:00,100,0.9745,0.9745,shifted_+24h
2,2026-02-03T18:45:00+00:00,105,1.1642,1.1642,shifted_+24h
2,2026-02-03T18:45:00+00:00,110,1.1772,1.1772,shifted_+24h
2,2026-02-03T18:45:00+00:00,115,1.2296,1.2296,shifted_+24h
2,2026-02-03T18:45:00+00:00,120,1.2688,1.2688,shifted_+24h
2,2026-02-03T18:45:00+00:00,125,1.465,1.465,shifted_+24h
2,2026-02-03T18:45:00+00:00,130,1.3407,1.3407,shifted_+24h
2,2026-02-03T18:45:00+00:00,135,1.3015,1.3015,shifted_+24h
2,2026-02-03T18:45:00+00:00,140,1.3844,1.3844,shifted_+24h
2,2026-02-03T18:45:00+00:00,145,1.3224,1.3224,shifted_+24h
2,2026-02-03T18:45:00+00:00,150,1.1642,1.1642,shifted_+24h
2,2026-02-03T18:45:00+00:00,155,1.1669,1.1669,shifted_+24h
2,2026-02-03T18:45:00+00:00,160,1.1838,1.1838,shifted_+24h
2,2026-02-03T18:45:00+00:00,165,1.1576,1.1576,shifted_+24h
2,2026-02-03T18:45:00+00:00,170,1.138,1.138,shifted_+24h
2,2026-02-03T18:45:00+00:00,175,0.9026,0.9026,shifted_+24h
2,2026-02-03T18:45:00+00:00,180,0.8568,0.8568,shifted_+24h
3,2026-02-03T18:45:00+00:00,-180,0.484,-0.484,shifted_+24h
3,2026-02-03T18:45:00+00:00,-175,0.5101,-0.5101,shifted_+24h
3,2026-02-03T18:45:00+00:00,-170,0.7325,-0.7325,shifted_+24h
3,2026-02-03T18:45:00+00:00,-165,0.8044,-0.8044,shifted_+24h
3,2026-02-03T18:45:00+00:00,-160,0.7063,-0.7063,shifted_+24h
3,2026-02-03T18:45:00+00:00,-155,0.6082,-0.6082,shifted_+24h
3,2026-02-03T18:45:00+00:00,-150,0.6148,-0.6148,shifted_+24h
3,2026-02-03T18:45:00+00:00,-145,0.484,-0.484,shifted_+24h
3,2026-02-03T18:45:00+00:00,-140,0.484,-0.484,shifted_+24h
3,2026-02-03T18:45:00+00:00,-135,0.4578,-0.4578,shifted_+24h
3,2026-02-03T18:45:00+00:00,-130,0.5036,-0.5036,shifted_+24h
3,2026-02-03T18:45:00+00:00,-125,0.7456,-0.7456,shifted_+24h
3,2026-02-03T18:45:00+00:00,-120,0.6933,-0.6933,shifted_+24h
3,2026-02-03T18:45:00+00:00,-115,0.8371,-0.8371,shifted_+24h
3,2026-02-03T18:45:00+00:00,-110,0.8241,-0.8241,shifted_+24h
3,2026-02-03T18:45:00+00:00,-105,0.8895,-0.8895,shifted_+24h
3,2026-02-03T18:45:00+00:00,-100,0.9156,-0.9156,shifted_+24h
3,2026-02-03T18:45:00+00:00,-95,0.4186,0.4186,shifted_+24h
3,2026-02-03T18:45:00+00:00,-90,0.2224,0.2224,shifted_+24h
3,2026-02-03T18:45:00+00:00,-85,0.3401,-0.3401,shifted_+24h
3,2026-02-03T18:45:00+00:00,-80,0.1177,-0.1177,shifted_+24h
3,2026-02-03T18:45:00+00:00,-75,0.1635,0.1635,shifted_+24h
3,2026-02-03T18:45:00+00:00,-70,0.0131,0.0131,shifted_+24h
3,2026-02-03T18:45:00+00:00,-65,0.242,-0.242,shifted_+24h
3,2026-02-03T18:45:00+00:00,-60,0.1962,-0.1962,shifted_+24h
3,2026-02-03T18:45:00+00:00,-55,0.0916,0.0916,shifted_+24h
3,2026-02-03T18:45:00+00:00,-50,0.0916,-0.0916,shifted_+24h
3,2026-02-03T18:45:00+00:00,-45,0.0719,-0.0719,shifted_+24h
3,2026-02-03T18:45:00+00:00,-40,0.3793,-0.3793,shifted_+24h
3,2026-02-03T18:45:00+00:00,-35,0.1831,-0.1831,shifted_+24h
3,2026-02-03T18:45:00+00:00,-30,0.1831,-0.1831,shifted_+24h
3,2026-02-03T18:45:00+00:00,-25,0.3139,-0.3139,shifted_+24h
3,2026-02-03T18:45:00+00:00,-20,0.484,-0.484,shifted_+24h
3,2026-02-03T18:45:00+00:00,-15,0.3008,-0.3008,shifted_+24h
3,2026-02-03T18:45:00+00:00,-10,0.0131,0.0131,shifted_+24h
3,2026-02-03T18:45:00+00:00,-5,0.1177,0.1177,shifted_+24h
3,2026-02-03T18:45:00+00:00,0,0.0,0.0,shifted_+24h
3,2026-02-03T18:45:00+00:00,5,0.0785,-0.0785,shifted_+24h
3,2026-02-03T18:45:00+00:00,10,0.1962,-0.1962,shifted_+24h
3,2026-02-03T18:45:00+00:00,15,0.5363,-0.5363,shifted_+24h
3,2026-02-03T18:45:00+00:00,20,0.7194,-0.7194,shifted_+24h
3,2026-02-03T18:45:00+00:00,25,0.2093,-0.2093,shifted_+24h
3,2026-02-03T18:45:00+00:00,30,0.0523,-0.0523,shifted_+24h
3,2026-02-03T18:45:00+00:00,35,0.0785,0.0785,shifted_+24h
3,2026-02-03T18:45:00+00:00,40,0.0523,-0.0523,shifted_+24h
3,2026-02-03T18:45:00+00:00,45,0.1256,0.1256,shifted_+24h
3,2026-02-03T18:45:00+00:00,50,0.3532,0.3532,shifted_+24h
3,2026-02-03T18:45:00+00:00,55,0.3924,0.3924,shifted_+24h
3,2026-02-03T18:45:00+00:00,60,0.2616,0.2616,shifted_+24h
3,2026-02-03T18:45:00+00:00,65,0.2093,0.2093,shifted_+24h
3,2026-02-03T18:45:00+00:00,70,0.4186,0.4186,shifted_+24h
3,2026-02-03T18:45:00+00:00,75,0.5494,0.5494,shifted_+24h
3,2026-02-03T18:45:00+00:00,80,0.5101,0.5101,shifted_+24h
3,2026-02-03T18:45:00+00:00,85,0.6148,0.6148,shifted_+24h
3,2026-02-03T18:45:00+00:00,90,0.7718,0.7718,shifted_+24h
3,2026-02-03T18:45:00+00:00,95,1.0464,1.0464,shifted_+24h
3,2026-02-03T18:45:00+00:00,100,0.9745,0.9745,shifted_+24h
3,2026-02-03T18:45:00+00:00,105,1.1642,1.1642,shifted_+24h
3,2026-02-03T18:45:00+00:00,110,1.1772,1.1772,shifted_+24h
3,2026-02-03T18:45:00+00:00,115,1.2296,1.2296,shifted_+24h
3,2026-02-03T18:45:00+00:00,120,1.2688,1.2688,shifted_+24h
3,2026-02-03T18:45:00+00:00,125,1.465,1.465,shifted_+24h
3,2026-02-03T18:45:00+00:00,130,1.3407,1.3407,shifted_+24h
3,2026-02-03T18:45:00+00:00,135,1.3015,1.3015,shifted_+24h
3,2026-02-03T18:45:00+00:00,140,1.3844,1.3844,shifted_+24h
3,2026-02-03T18:45:00+00:00,145,1.3224,1.3224,shifted_+24h
3,2026-02-03T18:45:00+00:00,150,1.1642,1.1642,shifted_+24h
3,2026-02-03T18:45:00+00:00,155,1.1669,1.1669,shifted_+24h
3,2026-02-03T18:45:00+00:00,160,1.1838,1.1838,shifted_+24h
3,2026-02-03T18:45:00+00:00,165,1.1576,1.1576,shifted_+24h
3,2026-02-03T18:45:00+00:00,170,1.138,1.138,shifted_+24h
3,2026-02-03T18:45:00+00:00,175,0.9026,0.9026,shifted_+24h
3,2026-02-03T18:45:00+00:00,180,0.8568,0.8568,shifted_+24h
4,2026-02-05T15:35:00+00:00,-180,1.4641,1.4641,shifted_+24h
4,2026-02-05T15:35:00+00:00,-175,1.2278,1.2278,shifted_+24h
4,2026-02-05T15:35:00+00:00,-170,1.1752,1.1752,shifted_+24h
4,2026-02-05T15:35:00+00:00,-165,1.3853,1.3853,shifted_+24h
4,2026-02-05T15:35:00+00:00,-160,1.3985,1.3985,shifted_+24h
4,2026-02-05T15:35:00+00:00,-155,1.0964,1.0964,shifted_+24h
4,2026-02-05T15:35:00+00:00,-150,1.3459,1.3459,shifted_+24h
4,2026-02-05T15:35:00+00:00,-145,1.4284,1.4284,shifted_+24h
4,2026-02-05T15:35:00+00:00,-140,1.4641,1.4641,shifted_+24h
4,2026-02-05T15:35:00+00:00,-135,1.5035,1.5035,shifted_+24h
4,2026-02-05T15:35:00+00:00,-130,1.2278,1.2278,shifted_+24h
4,2026-02-05T15:35:00+00:00,-125,1.3591,1.3591,shifted_+24h
4,2026-02-05T15:35:00+00:00,-120,1.0964,1.0964,shifted_+24h
4,2026-02-05T15:35:00+00:00,-115,0.8995,0.8995,shifted_+24h
4,2026-02-05T15:35:00+00:00,-110,0.5843,0.5843,shifted_+24h
4,2026-02-05T15:35:00+00:00,-105,0.8732,0.8732,shifted_+24h
4,2026-02-05T15:35:00+00:00,-100,0.755,0.755,shifted_+24h
4,2026-02-05T15:35:00+00:00,-95,0.952,0.952,shifted_+24h
4,2026-02-05T15:35:00+00:00,-90,0.8207,0.8207,shifted_+24h
4,2026-02-05T15:35:00+00:00,-85,0.3742,0.3742,shifted_+24h
4,2026-02-05T15:35:00+00:00,-65,0.7944,0.7944,shifted_+24h
4,2026-02-05T15:35:00+00:00,-60,0.7025,0.7025,shifted_+24h
4,2026-02-05T15:35:00+00:00,-55,0.8864,0.8864,shifted_+24h
4,2026-02-05T15:35:00+00:00,-50,1.1358,1.1358,shifted_+24h
4,2026-02-05T15:35:00+00:00,-45,1.0702,1.0702,shifted_+24h
4,2026-02-05T15:35:00+00:00,-40,1.0571,1.0571,shifted_+24h
4,2026-02-05T15:35:00+00:00,-35,0.8601,0.8601,shifted_+24h
4,2026-02-05T15:35:00+00:00,-30,0.9257,0.9257,shifted_+24h
4,2026-02-05T15:35:00+00:00,-25,0.6763,0.6763,shifted_+24h
4,2026-02-05T15:35:00+00:00,-20,0.755,0.755,shifted_+24h
4,2026-02-05T15:35:00+00:00,-15,0.3348,0.3348,shifted_+24h
4,2026-02-05T15:35:00+00:00,-10,0.1773,0.1773,shifted_+24h
4,2026-02-05T15:35:00+00:00,-5,0.2035,-0.2035,shifted_+24h
4,2026-02-05T15:35:00+00:00,0,0.0,0.0,shifted_+24h
4,2026-02-05T15:35:00+00:00,5,0.1247,0.1247,shifted_+24h
4,2026-02-05T15:35:00+00:00,10,0.0591,0.0591,shifted_+24h
4,2026-02-05T15:35:00+00:00,15,0.0985,0.0985,shifted_+24h
4,2026-02-05T15:35:00+00:00,20,0.2298,0.2298,shifted_+24h
4,2026-02-05T15:35:00+00:00,25,0.3611,0.3611,shifted_+24h
4,2026-02-05T15:35:00+00:00,30,0.3939,0.3939,shifted_+24h
4,2026-02-05T15:35:00+00:00,35,0.0328,-0.0328,shifted_+24h
4,2026-02-05T15:35:00+00:00,40,0.0197,0.0197,shifted_+24h
4,2026-02-05T15:35:00+00:00,45,0.3611,0.3611,shifted_+24h
4,2026-02-05T15:35:00+00:00,50,0.4268,0.4268,shifted_+24h
4,2026-02-05T15:35:00+00:00,55,0.4793,0.4793,shifted_+24h
4,2026-02-05T15:35:00+00:00,60,0.4924,0.4924,shifted_+24h
4,2026-02-05T15:35:00+00:00,65,0.8207,0.8207,shifted_+24h
4,2026-02-05T15:35:00+00:00,70,0.8601,0.8601,shifted_+24h
4,2026-02-05T15:35:00+00:00,75,0.9783,0.9783,shifted_+24h
4,2026-02-05T15:35:00+00:00,80,1.0702,1.0702,shifted_+24h
4,2026-02-05T15:35:00+00:00,85,0.9257,0.9257,shifted_+24h
4,2026-02-05T15:35:00+00:00,90,0.8732,0.8732,shifted_+24h
4,2026-02-05T15:35:00+00:00,95,0.8601,0.8601,shifted_+24h
4,2026-02-05T15:35:00+00:00,100,1.0308,1.0308,shifted_+24h
4,2026-02-05T15:35:00+00:00,105,1.1752,1.1752,shifted_+24h
4,2026-02-05T15:35:00+00:00,110,1.0571,1.0571,shifted_+24h
4,2026-02-05T15:35:00+00:00,115,1.1096,1.1096,shifted_+24h
4,2026-02-05T15:35:00+00:00,120,1.1424,1.1424,shifted_+24h
4,2026-02-05T15:35:00+00:00,125,1.2146,1.2146,shifted_+24h
4,2026-02-05T15:35:00+00:00,130,1.2015,1.2015,shifted_+24h
4,2026-02-05T15:35:00+00:00,135,1.1621,1.1621,shifted_+24h
4,2026-02-05T15:35:00+00:00,140,1.0964,1.0964,shifted_+24h
4,2026-02-05T15:35:00+00:00,145,1.2015,1.2015,shifted_+24h
4,2026-02-05T15:35:00+00:00,150,1.0571,1.0571,shifted_+24h
4,2026-02-05T15:35:00+00:00,155,1.0571,1.0571,shifted_+24h
4,2026-02-05T15:35:00+00:00,160,0.8601,0.8601,shifted_+24h
4,2026-02-05T15:35:00+00:00,165,0.8207,0.8207,shifted_+24h
4,2026-02-05T15:35:00+00:00,170,0.7682,0.7682,shifted_+24h
4,2026-02-05T15:35:00+00:00,175,0.7944,0.7944,shifted_+24h
4,2026-02-05T15:35:00+00:00,180,0.7419,0.7419,shifted_+24h
5,2026-02-11T23:50:00+00:00,-180,0.0964,0.0964,shifted_+24h
5,2026-02-11T23:50:00+00:00,-175,0.1282,0.1282,shifted_+24h
5,2026-02-11T23:50:00+00:00,-170,0.0013,0.0013,shifted_+24h
5,2026-02-11T23:50:00+00:00,-165,0.0901,0.0901,shifted_+24h
5,2026-02-11T23:50:00+00:00,-160,0.1329,0.1329,shifted_+24h
5,2026-02-11T23:50:00+00:00,-155,0.1345,0.1345,shifted_+24h
5,2026-02-11T23:50:00+00:00,-150,0.1588,0.1588,shifted_+24h
5,2026-02-11T23:50:00+00:00,-145,0.1155,0.1155,shifted_+24h
5,2026-02-11T23:50:00+00:00,-140,0.0393,0.0393,shifted_+24h
5,2026-02-11T23:50:00+00:00,-135,0.0114,-0.0114,shifted_+24h
5,2026-02-11T23:50:00+00:00,-130,0.0393,0.0393,shifted_+24h
5,2026-02-11T23:50:00+00:00,-125,0.0267,0.0267,shifted_+24h
5,2026-02-11T23:50:00+00:00,-120,0.0393,0.0393,shifted_+24h
5,2026-02-11T23:50:00+00:00,-115,0.0495,-0.0495,shifted_+24h
5,2026-02-11T23:50:00+00:00,-110,0.1256,-0.1256,shifted_+24h
5,2026-02-11T23:50:00+00:00,-100,0.0749,-0.0749,shifted_+24h
5,2026-02-11T23:50:00+00:00,-95,0.052,0.052,shifted_+24h
5,2026-02-11T23:50:00+00:00,-85,0.1003,-0.1003,shifted_+24h
5,2026-02-11T23:50:00+00:00,-80,0.0013,0.0013,shifted_+24h
5,2026-02-11T23:50:00+00:00,-75,0.2932,0.2932,shifted_+24h
5,2026-02-11T23:50:00+00:00,-70,0.1916,0.1916,shifted_+24h
5,2026-02-11T23:50:00+00:00,-65,0.1891,-0.1891,shifted_+24h
5,2026-02-11T23:50:00+00:00,-60,0.2932,0.2932,shifted_+24h
5,2026-02-11T23:50:00+00:00,-55,0.052,0.052,shifted_+24h
5,2026-02-11T23:50:00+00:00,-50,0.0558,-0.0558,shifted_+24h
5,2026-02-11T23:50:00+00:00,-45,0.1447,-0.1447,shifted_+24h
5,2026-02-11T23:50:00+00:00,-40,0.1891,-0.1891,shifted_+24h
5,2026-02-11T23:50:00+00:00,-35,0.1383,-0.1383,shifted_+24h
5,2026-02-11T23:50:00+00:00,-30,0.0622,-0.0622,shifted_+24h
5,2026-02-11T23:50:00+00:00,-25,0.0495,-0.0495,shifted_+24h
5,2026-02-11T23:50:00+00:00,-15,0.0305,-0.0305,shifted_+24h
5,2026-02-11T23:50:00+00:00,-5,0.0099,-0.0099,shifted_+24h
5,2026-02-11T23:50:00+00:00,0,0.0,0.0,shifted_+24h
6,2026-02-18T09:00:00+00:00,0,0.0,0.0,shifted_+24h
6,2026-02-18T09:00:00+00:00,5,0.0263,-0.0263,shifted_+24h
6,2026-02-18T09:00:00+00:00,10,0.0658,0.0658,shifted_+24h
6,2026-02-18T09:00:00+00:00,15,0.1184,-0.1184,shifted_+24h
6,2026-02-18T09:00:00+00:00,20,0.0263,0.0263,shifted_+24h
6,2026-02-18T09:00:00+00:00,25,0.0263,-0.0263,shifted_+24h
6,2026-02-18T09:00:00+00:00,30,0.0,0.0,shifted_+24h
6,2026-02-18T09:00:00+00:00,35,0.0658,-0.0658,shifted_+24h
6,2026-02-18T09:00:00+00:00,40,0.0132,-0.0132,shifted_+24h
6,2026-02-18T09:00:00+00:00,45,0.0526,0.0526,shifted_+24h
6,2026-02-18T09:00:00+00:00,50,0.0921,-0.0921,shifted_+24h
6,2026-02-18T09:00:00+00:00,55,0.0526,-0.0526,shifted_+24h
6,2026-02-18T09:00:00+00:00,60,0.171,0.171,shifted_+24h
6,2026-02-18T09:00:00+00:00,65,0.1578,0.1578,shifted_+24h
6,2026-02-18T09:00:00+00:00,70,0.1578,0.1578,shifted_+24h
6,2026-02-18T09:00:00+00:00,75,0.0263,-0.0263,shifted_+24h
6,2026-02-18T09:00:00+00:00,80,0.1184,0.1184,shifted_+24h
6,2026-02-18T09:00:00+00:00,85,0.1184,0.1184,shifted_+24h
6,2026-02-18T09:00:00+00:00,90,0.1184,0.1184,shifted_+24h
6,2026-02-18T09:00:00+00:00,95,0.3551,0.3551,shifted_+24h
6,2026-02-18T09:00:00+00:00,100,0.5524,0.5524,shifted_+24h
6,2026-02-18T09:00:00+00:00,105,0.7234,0.7234,shifted_+24h
6,2026-02-18T09:00:00+00:00,110,0.8155,0.8155,shifted_+24h
6,2026-02-18T09:00:00+00:00,115,0.7892,0.7892,shifted_+24h
6,2026-02-18T09:00:00+00:00,120,0.8812,0.8812,shifted_+24h
6,2026-02-18T09:00:00+00:00,125,0.9338,0.9338,shifted_+24h
6,2026-02-18T09:00:00+00:00,130,1.1837,1.1837,shifted_+24h
6,2026-02-18T09:00:00+00:00,135,1.3021,1.3021,shifted_+24h
6,2026-02-18T09:00:00+00:00,140,1.2495,1.2495,shifted_+24h
6,2026-02-18T09:00:00+00:00,145,1.3547,1.3547,shifted_+24h
6,2026-02-18T09:00:00+00:00,150,1.5389,1.5389,shifted_+24h
6,2026-02-18T09:00:00+00:00,155,1.5915,1.5915,shifted_+24h
6,2026-02-18T09:00:00+00:00,160,1.6835,1.6835,shifted_+24h
6,2026-02-18T09:00:00+00:00,165,1.6046,1.6046,shifted_+24h
6,2026-02-18T09:00:00+00:00,170,1.6178,1.6178,shifted_+24h
6,2026-02-18T09:00:00+00:00,175,1.7625,1.7625,shifted_+24h
6,2026-02-18T09:00:00+00:00,180,1.9334,1.9334,shifted_+24h
7,2026-02-18T09:00:00+00:00,0,0.0,0.0,shifted_+24h
7,2026-02-18T09:00:00+00:00,5,0.0263,-0.0263,shifted_+24h
7,2026-02-18T09:00:00+00:00,10,0.0658,0.0658,shifted_+24h
7,2026-02-18T09:00:00+00:00,15,0.1184,-0.1184,shifted_+24h
7,2026-02-18T09:00:00+00:00,20,0.0263,0.0263,shifted_+24h
7,2026-02-18T09:00:00+00:00,25,0.0263,-0.0263,shifted_+24h
7,2026-02-18T09:00:00+00:00,30,0.0,0.0,shifted_+24h
7,2026-02-18T09:00:00+00:00,35,0.0658,-0.0658,shifted_+24h
7,2026-02-18T09:00:00+00:00,40,0.0132,-0.0132,shifted_+24h
7,2026-02-18T09:00:00+00:00,45,0.0526,0.0526,shifted_+24h
7,2026-02-18T09:00:00+00:00,50,0.0921,-0.0921,shifted_+24h
7,2026-02-18T09:00:00+00:00,55,0.0526,-0.0526,shifted_+24h
7,2026-02-18T09:00:00+00:00,60,0.171,0.171,shifted_+24h
7,2026-02-18T09:00:00+00:00,65,0.1578,0.1578,shifted_+24h
7,2026-02-18T09:00:00+00:00,70,0.1578,0.1578,shifted_+24h
7,2026-02-18T09:00:00+00:00,75,0.0263,-0.0263,shifted_+24h
7,2026-02-18T09:00:00+00:00,80,0.1184,0.1184,shifted_+24h
7,2026-02-18T09:00:00+00:00,85,0.1184,0.1184,shifted_+24h
7,2026-02-18T09:00:00+00:00,90,0.1184,0.1184,shifted_+24h
7,2026-02-18T09:00:00+00:00,95,0.3551,0.3551,shifted_+24h
7,2026-02-18T09:00:00+00:00,100,0.5524,0.5524,shifted_+24h
7,2026-02-18T09:00:00+00:00,105,0.7234,0.7234,shifted_+24h
7,2026-02-18T09:00:00+00:00,110,0.8155,0.8155,shifted_+24h
7,2026-02-18T09:00:00+00:00,115,0.7892,0.7892,shifted_+24h
7,2026-02-18T09:00:00+00:00,120,0.8812,0.8812,shifted_+24h
7,2026-02-18T09:00:00+00:00,125,0.9338,0.9338,shifted_+24h
7,2026-02-18T09:00:00+00:00,130,1.1837,1.1837,shifted_+24h
7,2026-02-18T09:00:00+00:00,135,1.3021,1.3021,shifted_+24h
7,2026-02-18T09:00:00+00:00,140,1.2495,1.2495,shifted_+24h
7,2026-02-18T09:00:00+00:00,145,1.3547,1.3547,shifted_+24h
7,2026-02-18T09:00:00+00:00,150,1.5389,1.5389,shifted_+24h
7,2026-02-18T09:00:00+00:00,155,1.5915,1.5915,shifted_+24h
7,2026-02-18T09:00:00+00:00,160,1.6835,1.6835,shifted_+24h
7,2026-02-18T09:00:00+00:00,165,1.6046,1.6046,shifted_+24h
7,2026-02-18T09:00:00+00:00,170,1.6178,1.6178,shifted_+24h
7,2026-02-18T09:00:00+00:00,175,1.7625,1.7625,shifted_+24h
7,2026-02-18T09:00:00+00:00,180,1.9334,1.9334,shifted_+24h
8,2026-02-18T15:00:00+00:00,-180,0.8444,-0.8444,shifted_+24h
8,2026-02-18T15:00:00+00:00,-175,0.7293,-0.7293,shifted_+24h
8,2026-02-18T15:00:00+00:00,-170,0.5118,-0.5118,shifted_+24h
8,2026-02-18T15:00:00+00:00,-165,0.3582,-0.3582,shifted_+24h
8,2026-02-18T15:00:00+00:00,-160,0.2047,-0.2047,shifted_+24h
8,2026-02-18T15:00:00+00:00,-155,0.3966,-0.3966,shifted_+24h
8,2026-02-18T15:00:00+00:00,-150,0.3966,-0.3966,shifted_+24h
8,2026-02-18T15:00:00+00:00,-145,0.4094,-0.4094,shifted_+24h
