topic,asset,signal,window,mean,p,n,p_fdr,p_fdr_trim
market_economy,QQQ,OFI_bvc,pre,-0.015791789959221564,0.1576,143,0.20972451361867703,0.25127832167832165
market_economy,QQQ,OFI_bvc,post,-0.012155881314969223,0.0456,143,0.06780521739130435,0.08947332185886403
market_economy,QQQ,vpin_z,pre,-0.1448959886740024,0.126,143,0.17168127490039842,0.20969343065693433
market_economy,QQQ,vpin_z,post,-0.0690984165104736,0.4752,143,0.5342485207100591,0.5696403785488959
market_economy,XLE,logret,pre,1.4611246279677181e-05,0.4256,175,0.48518399999999995,0.5217032258064516
market_economy,XLE,logret,post,0.00013413511425911128,0.0976,175,0.13590879478827364,0.16909422492401216
market_economy,XLE,vol_z,pre,0.22672097088974943,0.006,175,0.010599173553719008,0.016764705882352942
market_economy,XLE,vol_z,post,0.038095528771777507,0.682,175,0.7293433395872421,0.7555685131195335
market_economy,XLE,dvol_z,pre,0.22787774906235456,0.0072,175,0.012601842374616172,0.019730769230769232
market_economy,XLE,dvol_z,post,0.036161709754434695,0.7104,175,0.7535880893300249,0.7772130518234165
market_economy,XLE,signed_vol_tick,pre,156074.8742857143,0.0916,175,0.12891851851851852,0.16189767441860467
market_economy,XLE,signed_vol_tick,post,-982402.36,0.0336,175,0.05102664298401421,0.06876840215439856
market_economy,XLE,OFI_bvc,pre,0.04813685860257521,4.390071459887732e-11,175,1.597238765193196e-10,1.2511703660680035e-09
market_economy,XLE,OFI_bvc,post,0.02478165992062321,0.0044,175,0.007928345626975765,0.01279591836734694
market_economy,XLE,vpin_z,pre,-0.48518183041652024,3.1155647681199344e-10,175,1.0872685211194057e-09,7.399466324284844e-09
market_economy,XLE,vpin_z,post,-0.6617762674260245,2.744708352781717e-13,175,1.0691232991473203e-12,1.64682501166903e-11
market_economy,USO,logret,pre,-0.0001273856172757091,0.000438828313145605,154,0.0009379955193487306,0.0018191428254035987
market_economy,USO,logret,post,-0.0005732210252539463,0.0328,154,0.04994479073909173,0.06749458483754513
market_economy,USO,vol_z,pre,-0.16823884573741457,7.214930935875704e-06,154,1.90983465949651e-05,5.5669895760218386e-05
market_economy,USO,vol_z,post,0.03425966096853043,0.7268,154,0.768548825710754,0.7910381679389312
market_economy,USO,dvol_z,pre,-0.1664653826741019,1.1226866105807303e-05,154,2.9434309072280132e-05,8.430089396578477e-05
market_economy,USO,dvol_z,post,0.01528432004366516,0.866,154,0.8915472606863335,0.9048945921173236
market_economy,USO,signed_vol_tick,pre,-96641.16233766233,0.0228,154,0.0357032967032967,0.04941444866920152
market_economy,USO,signed_vol_tick,post,-196079.3051948052,0.066,154,0.09532094594594595,0.12254071661237786
market_economy,USO,OFI_bvc,pre,-0.017815984728960125,0.0504,154,0.07448919619706136,0.09771428571428573
market_economy,USO,OFI_bvc,post,-0.009553570457483142,0.1308,154,0.17723296354992077,0.21547976878612715
market_economy,USO,vpin_z,pre,0.3301338825597194,0.0004557011514817649,154,0.0009716321309648602,0.0018754487822715234
market_economy,USO,vpin_z,post,0.23610539705775377,0.0384,154,0.05759999999999999,0.07666549912434326
market_economy,GLD,logret,pre,-8.874581746180969e-05,0.032,149,0.0488135593220339,0.06608695652173914
market_economy,GLD,logret,post,-0.0013982588054599206,3.383907185278455e-05,149,8.459767963196138e-05,0.00021672214557401343
market_economy,GLD,vol_z,pre,-0.0653608859350251,0.2548,149,0.3182673484295106,0.36354443053817276
market_economy,GLD,vol_z,post,-0.06420735557508832,0.4472,149,0.5067673956262425,0.5429265175718849
market_economy,GLD,dvol_z,pre,-0.06684549365220142,0.2264,149,0.28656106587712804,0.3304686299615877
market_economy,GLD,dvol_z,post,-0.08773560139150897,0.2432,149,0.304891495601173,0.3491788413098237
market_economy,GLD,signed_vol_tick,pre,-53059.55033557047,0.2,149,0.2559880239520958,0.29765013054830286
market_economy,GLD,signed_vol_tick,post,-1080260.322147651,0.0016,149,0.0030915254237288137,0.005317784256559767
market_economy,GLD,OFI_bvc,pre,-0.01772941055097217,0.0088,149,0.015154078549848942,0.023222222222222224
market_economy,GLD,OFI_bvc,post,-0.022670469569077176,0.002,149,0.003825503355704698,0.006514285714285715
market_economy,GLD,vpin_z,pre,-0.5250127704343043,9.996244837167911e-10,149,3.4050953528998263e-09,2.0719489298857128e-08
market_economy,GLD,vpin_z,post,-0.48953041922412216,3.1463467514700455e-07,149,9.119072788158945e-07,3.383806883656464e-06
market_economy,UUP,logret,pre,1.5064083366941316e-05,0.1636,143,0.2158611111111111,0.25689256198347105
market_economy,UUP,logret,post,0.00016759680480079412,0.0004,143,0.0008571428571428572,0.0016703296703296704
market_economy,UUP,vol_z,pre,-0.04991694803184421,0.3684,143,0.43195068493150685,0.47237710437710434
market_economy,UUP,vol_z,post,0.5612648122668364,0.0024,143,0.004549889135254988,0.007685393258426966
market_economy,UUP,dvol_z,pre,-0.04914559188885955,0.3692,143,0.4321232032854209,0.47237710437710434
market_economy,UUP,dvol_z,post,0.5671613134071165,0.004,143,0.0072921108742004265,0.011906005221932116
market_economy,UUP,signed_vol_tick,pre,10530.699300699302,0.1936,143,0.24910158013544018,0.2907826086956522
market_economy,UUP,signed_vol_tick,post,96279.32167832168,0.0008,143,0.001624703087885986,0.002923076923076923
market_economy,UUP,OFI_bvc,pre,0.014420392973161852,0.0092,143,0.015779338014042125,0.024110344827586207
market_economy,UUP,OFI_bvc,post,0.020420322608605393,0.0004,143,0.0008571428571428572,0.0016703296703296704
market_economy,UUP,vpin_z,pre,0.386876062192353,9.79106008604846e-06,143,2.5718452760588122e-05,7.441205665396829e-05
market_economy,UUP,vpin_z,post,0.5774504646030245,2.7364670612129732e-05,143,6.942668656786623e-05,0.00018459008578596388
market_economy,XLF,logret,pre,1.5088905034907206e-05,0.2104,159,0.26769642857142856,0.30989147286821705
market_economy,XLF,logret,post,2.2246655672074314e-06,0.968,159,0.9736941176470588,0.9765663716814159
market_economy,XLF,vol_z,pre,-0.027522500266717573,0.6304,159,0.6805454545454545,0.7084847290640395
market_economy,XLF,vol_z,post,0.1403183596926931,0.312,159,0.3778470254957507,0.4224228028503563
market_economy,XLF,dvol_z,pre,-0.02807816153263088,0.6472,159,0.6947344632768362,0.7212199413489736
market_economy,XLF,dvol_z,post,0.14303381593230372,0.314,159,0.3794628975265018,0.4236213017751479
market_economy,XLF,signed_vol_tick,pre,-50457.018867924526,0.4456,159,0.505289124668435,0.5415607675906183
market_economy,XLF,signed_vol_tick,post,749722.2264150943,0.082,159,0.11685,0.1483809523809524
market_economy,XLF,OFI_bvc,pre,0.003977436471878745,0.5088,159,0.5668065146579805,0.6010694300518135
market_economy,XLF,OFI_bvc,post,-0.03045211418404496,0.0072,159,0.012601842374616172,0.019730769230769232
market_economy,XLF,vpin_z,pre,-0.47487268515954423,3.4578752027102e-11,159,1.2688769520674768e-10,1.0606146830881784e-09
market_economy,XLF,vpin_z,post,-0.42375102762415234,5.459944642389698e-07,159,1.5586820264584947e-06,5.607510713805635e-06
market_economy,XLK,logret,pre,-1.2277133688644502e-08,0.9924,147,0.9935620608899297,0.9941441124780317
market_economy,XLK,logret,post,-7.035877646818054e-05,0.31,147,0.3762242725337119,0.4212157330154946
market_economy,XLK,vol_z,pre,-0.171833670323861,0.0016,147,0.0030915254237288137,0.005317784256559767
market_economy,XLK,vol_z,post,0.106295017075525,0.3728,147,0.43574025974025976,0.4758926174496644
market_economy,XLK,dvol_z,pre,-0.17243260948929232,0.0012,147,0.0023889800353631948,0.004248724327902659
market_economy,XLK,dvol_z,post,0.10594099069304025,0.3688,147,0.43195068493150685,0.47237710437710434
market_economy,XLK,signed_vol_tick,pre,-124851.89115646259,0.0004,147,0.0008571428571428572,0.0016703296703296704
market_economy,XLK,signed_vol_tick,post,-441693.8639455782,0.0044,147,0.007928345626975765,0.01279591836734694
market_economy,XLK,OFI_bvc,pre,-0.029985850944171746,8.740268800161654e-05,147,0.00021169772872912785,0.0005057820523951414
market_economy,XLK,OFI_bvc,post,-0.017265792251365965,0.0008,147,0.001624703087885986,0.002923076923076923
market_economy,XLK,vpin_z,pre,-0.549740310597218,4.060214384580029e-14,147,1.5997618888552648e-13,2.8929027490132708e-12
market_economy,XLK,vpin_z,post,-0.5969532322106742,4.685670403265503e-16,147,1.9168651649722514e-15,5.341664259722674e-14
market_economy,TSLA,logret,pre,-5.4859440223611726e-05,0.0348,130,0.05266194690265486,0.07071657754010695
market_economy,TSLA,logret,post,-0.00024080950698965903,0.01,130,0.017048853439680958,0.025850340136054424
market_economy,TSLA,vol_z,pre,-0.23801072482413899,1.124011919543797e-05,130,2.9434309072280132e-05,8.430089396578477e-05
market_economy,TSLA,vol_z,post,-0.24014386508061947,5.3853389026848944e-05,130,0.00013288498591040648,0.0003300691585516548
market_economy,TSLA,dvol_z,pre,-0.2374529872752686,1.162759512832238e-05,130,3.04024276290998e-05,8.663698330906872e-05
market_economy,TSLA,dvol_z,post,-0.2392605907973183,6.27211762253946e-05,130,0.00015343807059431296,0.00037435675862277403
market_economy,TSLA,signed_vol_tick,pre,461496.3461538461,0.0192,130,0.03051301115241635,0.042917647058823526
market_economy,TSLA,signed_vol_tick,post,248169.9076923077,0.26,130,0.3235807860262009,0.3683076923076924
market_economy,TSLA,OFI_bvc,pre,-0.03454177228303073,1.5095663987635779e-05,130,3.905232287270376e-05,0.0001082330625528603
market_economy,TSLA,OFI_bvc,post,-0.025451780028115274,0.0088,130,0.015154078549848942,0.023222222222222224
market_economy,TSLA,vpin_z,pre,-0.5037991333657851,1.776047097369002e-09,130,5.966680818273071e-09,3.4908511913804526e-08
market_economy,TSLA,vpin_z,post,-0.4495529786119612,2.1498687073058742e-06,130,5.844635118430914e-06,1.815444686169405e-05
market_economy,NVDA,logret,pre,-5.814984006363772e-05,0.008,147,0.013874239350912778,0.021458823529411766
market_economy,NVDA,logret,post,-0.0001204921758662618,0.1856,147,0.24080121396054627,0.2828663101604278
market_economy,NVDA,vol_z,pre,-0.12900700824752784,0.0128,147,0.02129182879377432,0.03144827586206897
market_economy,NVDA,vol_z,post,0.25058821641414236,0.0912,147,0.12856718878812862,0.16169206842923795
market_economy,NVDA,dvol_z,pre,-0.12732794721722193,0.0156,147,0.025285308056872038,0.036293877551020405
market_economy,NVDA,dvol_z,post,0.25001492489591925,0.0928,147,0.13039276910435496,0.1635115919629057
market_economy,NVDA,signed_vol_tick,pre,-385032.55782312923,0.16,147,0.2124223602484472,0.2540389972144847
market_economy,NVDA,signed_vol_tick,post,-2854963.387755102,0.0032,147,0.0059672846237731735,0.00991304347826087
market_economy,NVDA,OFI_bvc,pre,-0.02550088806270588,0.0044,147,0.007928345626975765,0.01279591836734694
market_economy,NVDA,OFI_bvc,post,-0.024653627736251415,0.0048,147,0.008567849686847597,0.013748743718592964
market_economy,NVDA,vpin_z,pre,-0.18311428989529818,0.0056,147,0.009954261954261955,0.015880597014925373
market_economy,NVDA,vpin_z,post,0.01162671132610907,0.8796,147,0.9006682634730538,0.9111731640979148
market_economy,MSFT,logret,pre,-6.955179564014685e-05,0.0192,147,0.03051301115241635,0.042917647058823526
market_economy,MSFT,logret,post,-9.97498308817575e-05,0.2836,147,0.34714101646385115,0.39093591293833135
market_economy,MSFT,vol_z,pre,-0.1387268158967785,0.0028,147,0.005273127753303965,0.00881767955801105
market_economy,MSFT,vol_z,post,0.015220124139218291,0.7892,147,0.8263255813953487,0.846
market_economy,MSFT,dvol_z,pre,-0.13923357223265903,0.0012,147,0.0023889800353631948,0.004248724327902659
market_economy,MSFT,dvol_z,post,0.012078387464728104,0.8268,147,0.859992700729927,0.877608938547486
market_economy,MSFT,signed_vol_tick,pre,-542438.8095238095,0.00014272958148756228,147,0.0003375761885805415,0.0007748177280753381
market_economy,MSFT,signed_vol_tick,post,-493281.08843537414,0.0192,147,0.03051301115241635,0.042917647058823526
market_economy,MSFT,OFI_bvc,pre,-0.02269938620885058,0.0128,147,0.02129182879377432,0.03144827586206897
market_economy,MSFT,OFI_bvc,post,-0.0135399696616432,0.1236,147,0.168814696485623,0.2066041055718475
market_economy,MSFT,vpin_z,pre,-0.32787899714560975,2.5966545945647557e-06,147,7.012735735793069e-06,2.1256057120839496e-05
market_economy,MSFT,vpin_z,post,-0.23311537910612093,0.0008,147,0.001624703087885986,0.002923076923076923
market_economy,AAPL,logret,pre,0.00010482219018588547,0.0012,147,0.0023889800353631948,0.004248724327902659
market_economy,AAPL,logret,post,-7.554225002728245e-05,0.0524,147,0.07704557179707652,0.10056565656565657
market_economy,AAPL,vol_z,pre,0.09477805079285485,0.158,147,0.21009331259720063,0.2515642458100559
market_economy,AAPL,vol_z,post,-0.32736785513706546,7.194477466217019e-22,147,3.2719565072423143e-21,1.7252557769209845e-19
market_economy,AAPL,dvol_z,pre,0.09748640452027713,0.1608,147,0.21315348837209303,0.2546
market_economy,AAPL,dvol_z,post,-0.3279352568973332,5.227390837639314e-22,147,2.396471402778345e-21,1.7252557769209845e-19
market_economy,AAPL,signed_vol_tick,pre,1121225.6054421768,1.528974104830867e-08,147,4.914559622670645e-08,2.3877129856262857e-07
market_economy,AAPL,signed_vol_tick,post,-159633.6394557823,0.0432,147,0.06434843205574912,0.08505699481865286
market_economy,AAPL,OFI_bvc,pre,0.0563205633238583,6.77557738067191e-08,147,2.1027653940016274e-07,9.172839962981281e-07
market_economy,AAPL,OFI_bvc,post,-0.007880743566329217,0.1936,147,0.24910158013544018,0.2907826086956522
market_economy,AAPL,vpin_z,pre,-0.07496431197672938,0.2756,147,0.338803738317757,0.38268453105968336
market_economy,AAPL,vpin_z,post,0.15880514290466163,0.0516,147,0.07606551724137932,0.09953299492385786
market_economy,META,logret,pre,-0.00011340596912731743,2.2229894806221718e-07,139,6.50909591072588e-07,2.509116839514134e-06
market_economy,META,logret,post,-0.0004322981435642189,2.610392979752219e-06,139,7.029562197442983e-06,2.1256057120839496e-05
market_economy,META,vol_z,pre,-0.200134586217926,3.0495859545111773e-06,139,8.186486628279613e-06,2.4656226866260582e-05
market_economy,META,vol_z,post,0.01686777985720608,0.774,139,0.812985257985258,0.8339886578449905
market_economy,META,dvol_z,pre,-0.20283068336530177,2.0336087580075417e-06,139,5.546205703656932e-06,1.7300850627825353e-05
market_economy,META,dvol_z,post,0.01113684202418791,0.8784,139,0.9006682634730538,0.9111731640979148
market_economy,META,signed_vol_tick,pre,70094.95683453238,0.0264,139,0.04085429864253393,0.05594052044609665
market_economy,META,signed_vol_tick,post,-111601.92086330935,0.014,139,0.02295302013422819,0.033389121338912135
market_economy,META,OFI_bvc,pre,-0.031657840594024295,1.1902272957581956e-06,139,3.293347371758114e-06,1.076872315209796e-05
market_economy,META,OFI_bvc,post,-0.0091509953521535,0.2408,139,0.30232599118942727,0.3466060606060606
market_economy,META,vpin_z,pre,-0.3203304009922637,3.09413047337828e-05,139,7.769402510245021e-05,0.00020117490518489162
market_economy,META,vpin_z,post,-0.143741876036413,0.0776,139,0.11141561712846347,0.14245410628019323
market_economy,XOM,logret,pre,-2.7692917998644168e-05,0.1856,175,0.24080121396054627,0.2828663101604278
market_economy,XOM,logret,post,0.0002650217017719161,0.0068,175,0.011975283213182286,0.018861313868613137
market_economy,XOM,vol_z,pre,0.16777287161576168,0.0112,175,0.018906219151036525,0.028373333333333334
market_economy,XOM,vol_z,post,0.19072230378183797,0.0916,175,0.12891851851851852,0.16189767441860467
market_economy,XOM,dvol_z,pre,0.16690069976013755,0.014,175,0.02295302013422819,0.033389121338912135
market_economy,XOM,dvol_z,post,0.1904822530380468,0.0832,175,0.11836272878535772,0.1500759493670886
market_economy,XOM,signed_vol_tick,pre,352064.53142857144,5.1056776106343014e-06,175,1.3557001108982385e-05,3.986624983645961e-05
market_economy,XOM,signed_vol_tick,post,524255.70857142855,0.0016,175,0.0030915254237288137,0.005317784256559767
market_economy,XOM,OFI_bvc,pre,0.035780466467597985,0.00025767766031325985,175,0.0005922430095909601,0.00127718492503094
market_economy,XOM,OFI_bvc,post,0.031172370910798535,3.1058581853106074e-05,175,7.78741568457645e-05,0.00020117490518489162
market_economy,XOM,vpin_z,pre,-0.3895774032447318,1.0101817197501416e-07,175,3.057364142960605e-07,1.2517469136034363e-06
market_economy,XOM,vpin_z,post,-0.42628023418640404,5.037531694209032e-07,175,1.447761209596209e-06,5.268611129723208e-06
market_economy,CVX,logret,pre,-4.3465450446545635e-05,0.0072,168,0.012601842374616172,0.019730769230769232
market_economy,CVX,logret,post,0.0001105799602162696,0.1976,168,0.2534853713428357,0.2952346002621232
market_economy,CVX,vol_z,pre,0.35009512903063256,3.0274481234009763e-05,168,7.613141604434808e-05,0.00019835004946420188
market_economy,CVX,vol_z,post,-0.024194701515559823,0.8172,168,0.8510426309378807,0.8690373134328359
market_economy,CVX,dvol_z,pre,0.35004735909289686,3.0066369483281346e-05,168,7.594311937431478e-05,0.00019835004946420188
market_economy,CVX,dvol_z,post,-0.020031301075454245,0.8816,168,0.9010974297668859,0.9111731640979148
market_economy,CVX,signed_vol_tick,pre,181273.24404761905,2.701075062408172e-10,168,9.46483269819257e-10,6.551543768394289e-09
market_economy,CVX,signed_vol_tick,post,241404.0892857143,0.0016,168,0.0030915254237288137,0.005317784256559767
market_economy,CVX,OFI_bvc,pre,0.04177109958883739,1.5407765988162242e-09,168,5.18647240940107e-09,3.081553197632448e-08
market_economy,CVX,OFI_bvc,post,0.020979624624449352,0.0004,168,0.0008571428571428572,0.0016703296703296704
market_economy,CVX,vpin_z,pre,-0.1849919989408566,0.01,168,0.017048853439680958,0.025850340136054424
market_economy,CVX,vpin_z,post,0.003474784048818562,0.976,168,0.9794366197183099,0.981164021164021
market_economy,JPM,logret,pre,2.1151592697849473e-05,0.3516,161,0.41665696465696467,0.45913402061855674
market_economy,JPM,logret,post,-0.00012683022361644066,0.0116,161,0.0194852652259332,0.02906373626373626
market_economy,JPM,vol_z,pre,0.10193405455585641,0.122,161,0.16716346153846154,0.20513274336283183
market_economy,JPM,vol_z,post,0.2864927201926214,0.0584,161,0.08520819112627986,0.11059136212624586
market_economy,JPM,dvol_z,pre,0.10361496881788686,0.1236,161,0.168814696485623,0.2066041055718475
market_economy,JPM,dvol_z,post,0.2911792855318939,0.05,161,0.07396193771626297,0.09710391822827939
market_economy,JPM,signed_vol_tick,pre,27879.906832298137,0.1952,161,0.25097142857142857,0.2928
market_economy,JPM,signed_vol_tick,post,238402.52173913043,0.0012,161,0.0023889800353631948,0.004248724327902659
market_economy,JPM,OFI_bvc,pre,0.03236042747138619,1.0767974372703555e-06,161,2.9891617170979022e-06,9.820392627905642e-06
market_economy,JPM,OFI_bvc,post,-0.03161397157578178,0.0004,161,0.0008571428571428572,0.0016703296703296704
market_economy,JPM,vpin_z,pre,-0.4996768099933986,9.154681377608686e-10,161,3.130901031142171e-09,1.953773865780071e-08
market_economy,JPM,vpin_z,post,-0.46327994339628886,9.647643384656764e-08,161,2.930278896583138e-07,1.2220348287231902e-06
market_economy,GS,logret,pre,-5.858448079248761e-05,0.0156,157,0.025285308056872038,0.036293877551020405
market_economy,GS,logret,post,-0.000324123583322332,0.0001125241827033869,157,0.0002687379223782006,0.0006257442355212735
market_economy,GS,vol_z,pre,-0.0466098558217025,0.4032,157,0.4642909090909091,0.5023475409836066
market_economy,GS,vol_z,post,0.1825334303209,0.1536,157,0.20472018706157438,0.2455876577840112
market_economy,GS,dvol_z,pre,-0.05015528540993228,0.3568,157,0.4210683229813665,0.4627440273037543
market_economy,GS,dvol_z,post,0.17669633169795385,0.1664,157,0.21871176018447347,0.2595020519835841
market_economy,GS,signed_vol_tick,pre,-14110.828025477707,2.0134507852112396e-09,157,6.750982044531804e-09,3.890396432442056e-08
market_economy,GS,signed_vol_tick,post,14682.700636942674,0.3924,157,0.454609756097561,0.49374834437086096
market_economy,GS,OFI_bvc,pre,-0.03455566202071441,2.0215778986295373e-07,157,5.949910854830479e-07,2.3278775802400735e-06
market_economy,GS,OFI_bvc,post,-0.049652579457433,0.0008,157,0.001624703087885986,0.002923076923076923
market_economy,GS,vpin_z,pre,-0.4510581361823951,5.567977147065746e-08,157,1.7342879638401502e-07,7.740846277627988e-07
market_economy,GS,vpin_z,post,-0.3899249093288815,1.2594822840323478e-05,157,3.28310168551115e-05,9.263289056754042e-05
djt_media,DJT,logret,pre,-0.00016732037235720463,0.0224,76,0.035141284403669724,0.04873282442748092
djt_media,DJT,logret,post,-0.0014154489094082765,0.0004,76,0.0008571428571428572,0.0016703296703296704
djt_media,DJT,vol_z,pre,-0.26426693214200353,0.0001229179168222175,76,0.0002927432280863398,0.0006802253649384853
djt_media,DJT,vol_z,post,0.14673905495410622,0.4332,76,0.49188047808764934,0.5276153846153846
djt_media,DJT,dvol_z,pre,-0.26554684620520064,0.00010897905008739349,76,0.0002610002460076231,0.0006090005740177871
djt_media,DJT,dvol_z,post,0.11464686009066061,0.54,76,0.5949742268041238,0.6268839103869654
djt_media,DJT,signed_vol_tick,pre,-4177.078947368421,0.2684,76,0.3313819494584838,0.37543067484662584
djt_media,DJT,signed_vol_tick,post,-85279.19736842105,0.02,76,0.031608133086876156,0.044186046511627906
djt_media,DJT,OFI_bvc,pre,0.001939021468748461,0.5668,76,0.6197109974424552,0.6498572864321609
djt_media,DJT,OFI_bvc,post,-0.024201992727656378,0.0452,76,0.06726892950391646,0.08884137931034483
djt_media,DJT,vpin_z,pre,-0.03461542400265793,0.8572,76,0.8851521739130435,0.8998232044198895
djt_media,DJT,vpin_z,post,0.5237675640789303,0.0164,76,0.02650661625708885,0.03792292089249493
djt_media,VXX,logret,pre,9.183555526586426e-06,0.9508,83,0.9586485849056603,0.9626216696269982
djt_media,VXX,logret,post,0.0012537227402719087,0.0104,83,0.017677932405566598,0.026702702702702703
djt_media,VXX,vol_z,pre,-0.21059805860713482,0.002,83,0.003825503355704698,0.006514285714285715
djt_media,VXX,vol_z,post,0.19523802653928532,0.228,83,0.28815964523281595,0.3319540229885058
djt_media,VXX,dvol_z,pre,-0.20842374821411228,0.0004,83,0.0008571428571428572,0.0016703296703296704
djt_media,VXX,dvol_z,post,0.17326769209320808,0.2644,83,0.3271519536903039,0.3712019704433498
djt_media,VXX,signed_vol_tick,pre,-10204.734939759037,0.6848,83,0.731422860712055,0.7571988360814742
djt_media,VXX,signed_vol_tick,post,-115929.90361445783,0.274,83,0.3370791366906475,0.3809268292682927
djt_media,VXX,OFI_bvc,pre,0.001732225120139749,0.8588,83,0.8857346200241255,0.8998455882352941
djt_media,VXX,OFI_bvc,post,0.03965060864961596,0.0792,83,0.11352221290863371,0.14492455858747996
djt_media,VXX,vpin_z,pre,-0.06756900518396491,0.706,83,0.7503169670602858,0.7746294513955726
djt_media,VXX,vpin_z,post,0.00041979779891117747,0.9984,83,0.9984,0.9984
djt_media,SPY,logret,pre,1.1675055453127061e-05,0.5532,78,0.6071707317073172,0.6383076923076924
djt_media,SPY,logret,post,-0.0003035343897874506,0.008,78,0.013874239350912778,0.021458823529411766
djt_media,SPY,vol_z,pre,-0.2936591659377155,4.06672173404229e-05,78,0.00010122407809624916,0.00025613606501702824
djt_media,SPY,vol_z,post,0.2299674374192754,0.2572,78,0.3205626822157434,0.3655960099750623
djt_media,SPY,dvol_z,pre,-0.2934742312020189,4.1447887223108964e-05,78,0.00010301727783650629,0.00025929791144379703
djt_media,SPY,dvol_z,post,0.23288964236108534,0.2656,78,0.32839913232104123,0.3724280442804428
djt_media,SPY,signed_vol_tick,pre,-163740.5,0.3272,78,0.3918151260504201,0.43474125874125874
djt_media,SPY,signed_vol_tick,post,1364300.2692307692,0.1496,78,0.20001250977326038,0.24054160789844853
djt_media,SPY,OFI_bvc,pre,-0.009091572010287412,0.1632,78,0.2154996138996139,0.25661793103448277
djt_media,SPY,OFI_bvc,post,-0.020783997331560944,0.18,78,0.23442498095963443,0.2761776581426649
djt_media,SPY,vpin_z,pre,-0.12073276786435619,0.5572,78,0.6103856502242152,0.6409767911200808
djt_media,SPY,vpin_z,post,0.13622950129556355,0.5124,78,0.569703511053316,0.6032941176470588
djt_media,QQQ,logret,pre,-2.026132336627961e-05,0.3684,79,0.43195068493150685,0.47237710437710434
djt_media,QQQ,logret,post,-0.00036935918986946145,0.0076,79,0.013234215885947047,0.020579572446555817
djt_media,QQQ,vol_z,pre,-0.19598890123178245,0.0004,79,0.0008571428571428572,0.0016703296703296704
djt_media,QQQ,vol_z,post,-0.20390866240250433,0.00021682730401512045,79,0.0005037699590568696,0.0011134375071046726
djt_media,QQQ,dvol_z,pre,-0.195887373278943,0.0004,79,0.0008571428571428572,0.0016703296703296704
djt_media,QQQ,dvol_z,post,-0.20370156771737552,0.00022034641504140484,79,0.0005112515192955254,0.0011264345881040428
djt_media,QQQ,signed_vol_tick,pre,-138390.91139240508,0.1624,79,0.21460896445131375,0.2557127071823204
djt_media,QQQ,signed_vol_tick,post,274390.0759493671,0.3612,79,0.4253801652892562,0.4668571428571429
djt_media,QQQ,OFI_bvc,pre,-0.01869607189304702,0.0112,79,0.018906219151036525,0.028373333333333334
djt_media,QQQ,OFI_bvc,post,-0.020037006779853272,0.2812,79,0.3446967741935484,0.3885672727272727
djt_media,QQQ,vpin_z,pre,-0.2465508858275007,0.178,79,0.2319969512195122,0.27347708894878703
djt_media,QQQ,vpin_z,post,-0.01997302686466099,0.9068,79,0.9218953626634959,0.9296330935251799
djt_media,XLE,logret,pre,-2.925157349728381e-05,0.328,78,0.39249825052484255,0.4352968568102445
djt_media,XLE,logret,post,0.0002873070445836061,0.04,78,0.05989492119089317,0.07958115183246074
djt_media,XLE,vol_z,pre,-0.3641405642435104,5.005027752699812e-11,78,1.8094286378682198e-10,1.3752034051005123e-09
djt_media,XLE,vol_z,post,0.10756134807924851,0.5392,78,0.5944758220502901,0.6265932721712538
djt_media,XLE,dvol_z,pre,-0.3652458669916532,3.535382276960595e-11,78,1.2945404054823593e-10,1.0606146830881784e-09
djt_media,XLE,dvol_z,post,0.1044932067743569,0.5608,78,0.6135431861804223,0.6438187311178248
djt_media,XLE,signed_vol_tick,pre,-97359.70512820513,0.0596,78,0.0868849104859335,0.11267661691542288
djt_media,XLE,signed_vol_tick,post,-1551952.3974358975,0.0352,78,0.05312621359223301,0.07114893617021277
djt_media,XLE,OFI_bvc,pre,-0.0026725531678723673,0.542,78,0.5960257234726688,0.6271156186612576
djt_media,XLE,OFI_bvc,post,-0.006731636264951916,0.2312,78,0.29177269372693726,0.33575541401273884
djt_media,XLE,vpin_z,pre,0.06624174107059524,0.7272,78,0.768548825710754,0.7910381679389312
djt_media,XLE,vpin_z,post,0.2334300750948994,0.3344,78,0.3993184357541899,0.44224593967517395
djt_media,USO,logret,pre,-0.00016881768578205927,0.084,80,0.11930232558139536,0.1510410094637224
djt_media,USO,logret,post,0.0011672682683176818,0.1076,80,0.1485036319612591,0.1833542600896861
djt_media,USO,vol_z,pre,-0.23074970761342736,0.001469333803496376,80,0.002911426192327697,0.005138161153330886
djt_media,USO,vol_z,post,0.21815765177602114,0.2372,80,0.29846357615894037,0.3427224334600761
djt_media,USO,dvol_z,pre,-0.2284291807667445,0.0024192037931674367,80,0.004576148768049023,0.007703609844164463
djt_media,USO,dvol_z,post,0.19098499345398218,0.2932,80,0.35684839857651246,0.4002970059880239
djt_media,USO,signed_vol_tick,pre,149454.9,0.2608,80,0.3238692810457516,0.3684163568773234
djt_media,USO,signed_vol_tick,post,-128411.7375,0.5384,80,0.5939767741935483,0.6263020408163265
djt_media,USO,OFI_bvc,pre,-0.007419423916445758,0.4064,80,0.46766083445491247,0.5057816593886463
djt_media,USO,OFI_bvc,post,-0.0073283863940210164,0.5336,80,0.5890613298902517,0.6213524004085802
djt_media,USO,vpin_z,pre,-0.0319241934779756,0.8544,80,0.8827939577039275,0.897710599078341
